timestamp,temperature_c,humidity_perc,pressure_hpa,rainfall_mm,status
2025-11-16T22:40:34.045211,26.7,75.4,1015.53,101.9,Dry
2025-11-16T22:40:39.062552,26.7,75.4,1015.53,102.1,Dry
2025-11-16T22:40:44.081817,26.7,75.3,1015.55,102.0,Dry
2025-11-16T22:40:49.100529,26.7,75.2,1015.56,102.0,Dry
2025-11-16T22:40:54.119595,26.7,75.2,1015.51,102.0,Dry
2025-11-16T22:40:59.138148,26.7,75.2,1015.55,101.9,Dry
2025-11-16T22:41:04.156259,26.8,75.2,1015.54,101.9,Dry
2025-11-16T22:41:09.174862,26.8,75.2,1015.5,101.8,Dry
2025-11-16T22:41:14.193732,26.8,75.1,1015.53,101.8,Dry
2025-11-16T22:41:19.212588,26.8,75.1,1015.53,102.0,Dry
2025-11-16T22:41:24.231393,26.8,75.2,1015.51,102.2,Dry
2025-11-16T22:41:29.250197,26.8,75.2,1015.52,101.8,Dry
2025-11-16T22:41:34.267934,26.8,75.2,1015.51,102.2,Dry
2025-11-16T22:41:39.286938,26.8,75.1,1015.52,102.2,Dry
2025-11-16T22:41:44.306198,26.8,75.1,1015.5,102.0,Dry
2025-11-16T22:41:49.325427,26.8,75.1,1015.49,102.1,Dry
2025-11-16T22:41:54.344551,26.8,75.0,1015.49,102.0,Dry
2025-11-16T22:41:59.362568,26.8,75.1,1015.5,102.3,Dry
2025-11-16T22:42:04.381724,26.8,75.1,1015.53,102.0,Dry
2025-11-16T22:42:09.400981,26.8,75.1,1015.52,101.8,Dry
2025-11-16T22:42:14.419949,26.8,75.0,1015.5,102.1,Dry
2025-11-16T22:42:19.438870,26.9,75.0,1015.52,102.1,Dry
2025-11-16T22:42:24.456940,26.9,75.0,1015.51,102.1,Dry
2025-11-16T22:42:29.475912,26.9,74.9,1015.51,102.3,Dry
2025-11-16T22:42:34.495032,26.9,74.9,1015.48,102.0,Dry
2025-11-16T22:52:54.516015,27.1,73.2,1015.48,101.0,Dry
2025-11-16T22:52:59.534878,27.1,73.1,1015.48,102.3,Dry
2025-11-16T22:53:04.553704,27.1,73.2,1015.47,102.3,Dry
2025-11-16T22:53:09.572627,27.1,73.2,1015.47,101.6,Dry
2025-11-16T22:53:14.591326,27.1,73.1,1015.48,101.1,Dry
2025-11-16T22:53:19.609289,27.1,73.2,1015.45,102.3,Dry
2025-11-16T22:53:24.628166,27.1,73.2,1015.48,101.8,Dry
2025-11-16T22:53:29.647113,27.1,73.1,1015.49,101.6,Dry
2025-11-16T22:53:34.665836,27.1,72.9,1015.49,102.3,Dry
2025-11-16T22:53:39.684766,27.1,73.0,1015.46,102.3,Dry
2025-11-16T22:53:44.702507,27.1,73.0,1015.48,101.5,Dry
2025-11-16T22:53:49.721539,27.1,73.0,1015.47,100.5,Dry
2025-11-16T22:53:54.740245,27.1,73.1,1015.48,100.6,Dry
2025-11-16T22:53:59.759092,27.1,73.2,1015.44,102.3,Dry
2025-11-16T22:54:04.777890,27.1,73.1,1015.47,101.6,Dry
2025-11-16T22:54:09.795867,27.1,73.1,1015.48,101.5,Dry
2025-11-16T22:54:14.814587,27.1,73.0,1015.47,101.5,Dry
2025-11-16T22:54:19.833418,27.1,73.1,1015.45,101.7,Dry
2025-11-16T22:54:24.852331,27.1,73.2,1015.46,101.5,Dry
2025-11-16T22:54:29.871099,27.1,73.1,1015.45,101.1,Dry
2025-11-16T22:54:34.889966,27.1,73.3,1015.47,101.2,Dry
2025-11-16T22:54:39.908536,27.1,73.2,1015.47,101.3,Dry
2025-11-16T22:54:44.927383,27.1,73.1,1015.45,101.3,Dry
2025-11-16T22:54:49.945987,27.1,73.1,1015.47,101.3,Dry
2025-11-17T20:39:05.347552,27.0,80.0,1014.59,102.3,Dry
2025-11-17T20:39:10.366280,27.0,80.0,1014.59,102.3,Dry
2025-11-17T20:39:15.384753,27.0,80.0,1014.61,102.1,Dry
2025-11-17T20:39:20.403565,26.9,80.0,1014.6,102.3,Dry
2025-11-17T20:39:25.422202,26.9,80.0,1014.58,102.3,Dry
2025-11-17T20:39:30.439799,26.9,80.0,1014.62,102.2,Dry
